date,open,high,low,close,volume
2019-11-23,7329.29,7344.0,7165.8,7188.89,1435.07247176
2019-11-24,6908.64,6947.98,6526.0,6548.5,9753.86618305
2019-11-25,6546.25,7379.99,6541.22,7127.01,17067.7791908
2019-11-26,7162.67,7189.51,7042.11,7073.57,1437.07975513
2019-11-27,7073.58,7678.76,6850.0,7523.72,17409.23322247
2019-11-28,7432.41,7521.74,7411.0,7473.8,1028.97351814
2019-11-29,7473.79,7870.1,7425.0,7760.0,9820.59024416
2019-11-30,7555.92,7555.92,7239.04,7314.98,3886.14584012
2019-12-01,7314.97,7472.52,7237.16,7404.27,4780.43848406
2019-12-02,7305.01,7412.85,7268.89,7280.01,2038.86193737
2019-12-03,7302.94,7302.97,7104.02,7133.24,2426.52842504
2019-12-04,7133.38,7775.0,7080.0,7198.99,13541.77273904
2019-12-05,7393.55,7441.7,7322.0,7399.16,1778.7244699
2019-12-06,7398.05,7609.5,7305.75,7540.08,7464.06513645
2019-12-07,7502.2,7508.98,7387.5,7430.12,1654.3954708
2019-12-08,7430.12,7580.84,7426.72,7520.0,2581.40437003
2019-12-09,7337.51,7398.0,7313.03,7346.85,1382.33226666
2019-12-10,7219.37,7263.31,7181.2,7189.74,1030.72266581
2019-12-11,7201.24,7298.5,7075.01,7150.99,3107.41087553
2019-12-12,7185.91,7229.82,7183.29,7211.32,1271.95812218
2019-12-13,7249.9,7264.33,7233.29,7261.04,616.87718364
2019-12-14,7062.92,7067.74,7006.01,7050.0,1178.81293093
2019-12-15,7111.0,7125.67,7025.45,7054.59,1546.11829822
2019-12-16,6877.04,6895.0,6850.0,6879.26,1938.89085848
2019-12-17,6616.62,6712.48,6590.0,6657.8,2337.54421781
2019-12-18,6657.8,7448.24,6430.0,7285.53,19920.67230715
2019-12-19,7153.52,7227.48,7044.45,7149.12,6182.92853187
2019-12-20,7085.9,7220.0,7073.66,7190.0,4674.71995962
2019-12-21,7143.01,7150.0,7132.01,7133.55,450.27018692
2019-12-22,7514.74,7642.66,7514.16,7554.61,4091.64816255
2019-12-23,7310.79,7332.34,7285.0,7329.84,1167.52611283
2019-12-24,7329.85,7426.15,7151.08,7255.01,6485.91838124
2019-12-25,7192.12,7211.55,7155.25,7170.89,763.39535454
2019-12-26,7194.13,7225.16,7172.01,7189.05,1350.9611823
2019-12-27,7189.05,7254.0,7053.32,7245.83,7025.08990408
2019-12-28,7302.67,7310.78,7278.07,7310.78,555.45050784
2019-12-29,7384.57,7384.57,7305.0,7364.0,1304.26971268
2019-12-30,7218.01,7245.0,7173.63,7238.53,1557.98926658
2019-12-31,7165.72,7218.42,7136.05,7197.31,1234.23558909
2020-01-01,7174.33,7186.18,7089.0,7108.03,1357.68856821
2020-01-02,6945.02,7281.24,6854.67,7203.04,4385.67285255
2020-01-03,7203.04,7401.2,7176.07,7334.45,9593.74457813
2020-01-04,7333.95,7398.0,7263.32,7348.63,3788.09722654
2020-01-05,7355.4,7580.0,7343.17,7528.7,3362.3806108
2020-01-06,7764.63,8000.0,7764.63,7877.17,6026.44307074
2020-01-07,8160.01,8469.39,8157.71,8335.09,8711.21390131
2020-01-08,8334.47,8416.2,7845.0,8045.51,15040.6363854
2020-01-09,7813.78,7845.69,7721.12,7737.42,1515.31366393
2020-01-10,8198.09,8262.78,8048.53,8086.54,2731.26346789
2020-01-11,8086.54,8290.0,8000.01,8020.0,4760.07446824
2020-01-12,8180.81,8195.81,8074.98,8082.69,1393.49164695
2020-01-13,8105.6,8590.38,8105.23,8483.18,8896.94088126
2020-01-14,8481.3,8893.69,8458.21,8815.69,17895.35477319
2020-01-15,8602.87,8899.0,8592.0,8808.81,9003.67029248
2020-01-16,8685.33,8772.38,8590.0,8714.76,5773.99693367
2020-01-17,8888.65,9013.0,8766.27,8899.42,12355.62145079
2020-01-18,8908.95,9194.99,8882.0,9118.15,4668.47565319
2020-01-19,8697.53,8725.0,8622.14,8661.86,1250.1009442
2020-01-20,8628.89,8675.0,8605.0,8643.01,1186.57841373
2020-01-21,8643.01,8774.31,8465.0,8722.03,6099.99467251
2020-01-22,8660.38,8665.0,8458.0,8523.86,2665.46915415
2020-01-23,8523.87,8590.11,8278.0,8385.22,9408.75474567
2020-01-24,8427.58,8437.76,8252.73,8308.67,1689.05334652
2020-01-25,8309.08,8406.14,8275.0,8326.81,2092.73743687
2020-01-26,8595.0,8683.48,8595.0,8631.51,1646.46001692
2020-01-27,8631.51,8985.0,8556.6,8895.96,7862.90377258
2020-01-28,9391.14,9439.83,9265.0,9354.31,4615.68441051
2020-01-29,9287.9,9341.67,9185.0,9292.38,2028.55148764
2020-01-30,9502.71,9522.5,9323.0,9328.01,2175.95769112
2020-01-31,9334.98,9458.08,9331.13,9377.26,1338.04726021
2020-02-01,9380.18,9380.18,9140.0,9300.14,2784.57997441
2020-02-02,9300.14,9480.0,9277.77,9323.5,4378.6034492
2020-02-03,9392.62,9398.84,9220.0,9280.49,6865.38755314
2020-02-04,9164.33,9260.0,9150.0,9246.02,1546.68181984
2020-02-05,9613.91,9650.0,9521.47,9633.27,3428.33432185
2020-02-06,9763.01,9840.66,9728.0,9742.9,2784.5297095
2020-02-07,9742.9,9885.0,9713.99,9808.05,5712.31579999
2020-02-08,9905.64,10145.33,9888.76,10111.0,4000.05634783
2020-02-09,10111.01,10178.91,10017.0,10168.35,5099.82185342
2020-02-10,9851.78,9861.47,9706.0,9752.67,3261.99430529
2020-02-11,10270.01,10372.73,10269.19,10361.48,3443.47363266
2020-02-12,10361.21,10483.86,10250.0,10351.13,10278.07564515
2020-02-13,10450.0,10522.51,10083.1,10236.49,13559.22242499
2020-02-14,10371.33,10400.0,10230.0,10232.4,2231.18425788
2020-02-15,9911.22,10048.34,9856.12,9955.13,1921.72318025
2020-02-16,9920.52,9969.38,9707.99,9774.14,1868.94391665
2020-02-17,9700.0,9818.6,9635.84,9797.19,2002.90726816
2020-02-18,10188.04,10205.05,10112.28,10139.63,2025.97818731
2020-02-19,9593.48,9653.1,9479.19,9564.27,3817.85305561
2020-02-20,9610.05,9747.78,9578.14,9692.7,2077.03793325
2020-02-21,9689.77,9769.66,9567.56,9695.66,4825.57262882
2020-02-22,9668.23,9949.0,9667.13,9900.01,1976.67454257
2020-02-23,9965.0,10030.0,9585.0,9772.63,2980.77649534
2020-02-24,9660.0,9669.99,9532.51,9554.77,1203.77846366
2020-02-25,9304.99,9375.36,9092.92,9188.85,4503.85124615
2020-02-26,9188.84,9280.0,8609.91,8778.3,15585.99377963
2020-02-27,8814.9,8899.94,8779.06,8786.54,1819.42168973
2020-02-28,8786.53,8813.12,8428.8,8708.89,11572.12313818
2020-02-29,8523.33,8671.56,8508.96,8588.26,1926.70879025
2020-03-01,8522.3,8656.23,8487.33,8655.51,2329.07935024
2020-03-02,8655.5,8973.45,8591.22,8915.0,7887.2918335
2020-03-03,8856.17,8924.69,8635.31,8757.84,7221.56478205
2020-03-04,8759.99,8958.11,8759.99,8937.43,2688.2061358
2020-03-05,8937.42,9174.24,8894.64,9070.17,7168.23479715
2020-03-06,9158.51,9170.05,9082.66,9100.09,957.76526714
2020-03-07,8901.36,8901.37,8717.0,8734.69,2311.36468366
2020-03-08,8037.73,8187.03,7809.93,7862.57,5464.49938593
2020-03-09,7862.56,8011.51,7630.0,7934.52,19663.9783587
2020-03-10,7931.7,8158.25,7733.56,7894.68,13658.91912315
2020-03-11,7938.05,7969.45,7538.0,7614.42,6166.44615542
2020-03-12,4857.1,5858.0,3858.04,4849.65,50358.41180271
2020-03-13,4849.65,5995.0,4822.15,5637.6,72429.41532422
2020-03-14,5161.16,5270.0,5085.91,5238.33,7441.27480866
2020-03-15,5346.86,5350.3,5175.0,5226.87,7127.32186493
2020-03-16,5228.21,5263.79,4432.3,5037.61,70030.27979033
2020-03-17,5282.14,5569.44,5071.0,5331.71,31674.7875692
2020-03-18,5413.88,5474.99,5261.69,5316.84,5472.03105764
2020-03-19,6183.82,6289.91,6055.23,6202.83,5327.03356426
2020-03-20,6205.45,6990.0,5657.0,6206.1,46673.16045136
2020-03-21,6198.64,6387.32,6121.46,6307.96,3062.33226117
2020-03-22,5815.24,5998.98,5678.2,5908.79,6127.76588356
2020-03-23,6493.58,6710.0,6403.16,6455.1,11198.45797239
2020-03-24,6454.54,6866.1,6427.1,6766.64,28548.9710494
2020-03-25,6691.71,6795.0,6670.19,6702.97,3893.34412257
2020-03-26,6702.96,6782.76,6520.13,6758.18,13305.51106904
2020-03-27,6757.17,6758.85,6260.0,6372.36,15314.96654409
2020-03-28,6251.45,6279.96,6191.63,6214.81,1671.15675186
2020-03-29,5878.98,6050.98,5853.0,6042.61,3599.45029256
2020-03-30,6042.61,6631.23,6042.61,6406.4,19494.0164187
2020-03-31,6424.02,6437.57,6260.0,6347.48,3821.1481674
2020-04-01,6666.11,6767.0,6570.92,6615.0,4087.595186
2020-04-02,6804.24,6833.7,6730.93,6794.87,1467.87479534
2020-04-03,6792.9,7050.0,6606.06,6741.99,13217.41549188
2020-04-04,6874.77,6925.0,6751.99,6780.08,2000.30399348
2020-04-05,6778.64,6975.0,6773.28,6957.91,4430.04113577
2020-04-06,6955.47,7373.37,6926.0,7341.56,22496.43794922
2020-04-07,7258.57,7466.0,7073.0,7200.01,14075.15468382
2020-04-08,7360.62,7430.0,7196.45,7370.11,11116.06301922
2020-04-09,7293.23,7305.91,7089.12,7148.5,2796.4467953
2020-04-10,7148.51,7148.51,6750.0,6871.91,16015.39350647
2020-04-11,6889.78,6913.83,6787.44,6831.0,1958.94250193
2020-04-12,6908.12,6908.13,6555.0,6695.65,7326.62698276
2020-04-13,6695.44,6906.51,6613.53,6861.21,14048.26669331
2020-04-14,6876.92,6940.0,6809.0,6900.5,1767.3775706
2020-04-15,6623.62,6684.39,6456.0,6632.17,5019.81995567
2020-04-16,6632.17,7217.27,6632.12,7112.64,21840.10044224
2020-04-17,7048.72,7156.66,7000.0,7037.46,10391.8208272
2020-04-18,7092.86,7308.0,7061.19,7261.76,9927.8252006
2020-04-19,7130.7,7227.11,7096.69,7182.98,1525.80032229
2020-04-20,7186.22,7201.95,6748.72,6838.19,15852.29514616
2020-04-21,6853.67,6897.62,6826.0,6862.9,1899.43233703
2020-04-22,7136.81,7191.99,7105.37,7136.01,2036.62403737
2020-04-23,7136.0,7775.0,7031.14,7488.83,18310.83078665
2020-04-24,7548.21,7612.24,7390.0,7514.64,11570.30236002
2020-04-25,7529.34,7720.0,7489.44,7547.61,5893.56762636
2020-04-26,7706.4,7810.99,7659.0,7742.21,4200.48011704
2020-04-27,7789.77,7794.74,7672.0,7696.32,3181.9677861
2020-04-28,7757.18,7876.0,7720.0,7853.57,3864.49827275
2020-04-29,8794.99,9300.0,8715.0,9168.36,10764.01126957
2020-04-30,9168.77,9478.66,8407.0,8624.28,31731.40742432
2020-05-01,8794.84,9075.98,8659.82,8829.42,17748.31686287
2020-05-02,8984.69,9203.52,8950.0,9115.1,4947.12351024
2020-05-03,8907.85,8950.0,8632.88,8697.81,4751.81800144
2020-05-04,8887.81,9097.0,8822.05,9057.32,3287.72452895
2020-05-05,9028.78,9075.0,8922.13,9009.0,2570.99165337
2020-05-06,9155.79,9382.61,9028.89,9289.05,4796.63892135
2020-05-07,9289.24,10079.0,9241.19,10004.77,32177.84791663
2020-05-08,9810.01,9920.73,9706.66,9836.42,3724.06058502
2020-05-09,9537.21,9559.98,8106.7,8560.76,22195.94214982
2020-05-10,8560.73,8919.34,8253.74,8729.86,20880.91540336
2020-05-11,8642.3,9182.66,8185.0,8572.4,34012.21680598
2020-05-12,8821.41,8979.0,8803.97,8935.54,3062.34450909
2020-05-13,9320.85,9390.0,9257.15,9319.87,3555.68674654
2020-05-14,9795.34,9849.0,9226.08,9438.89,7221.75046287
2020-05-15,9440.31,9720.67,9120.0,9312.1,15930.36623323
2020-05-16,9499.28,9594.99,9261.23,9383.16,8018.29704523
2020-05-17,9677.45,9957.25,9675.13,9865.46,5828.21594065
2020-05-18,9728.52,9737.3,9463.22,9520.02,3646.98255315
2020-05-19,9783.57,9809.25,9700.0,9728.73,2453.43629001
2020-05-20,9509.4,9568.0,9418.0,9473.67,2138.16733382
2020-05-21,9473.67,9520.94,8800.0,9061.96,24273.4235215
2020-05-22,8984.35,9267.34,8952.54,9168.84,10050.06129682
2020-05-23,9181.09,9234.94,9123.98,9195.62,1070.99055637
2020-05-24,8715.69,8818.43,8632.93,8808.06,3922.06609952
2020-05-25,8900.0,8930.0,8825.01,8904.69,1596.65166326
2020-05-26,8844.41,8896.76,8811.46,8857.55,1382.43121093
2020-05-27,9208.53,9289.0,9131.77,9176.28,2432.86021955
2020-05-28,9580.01,9609.02,9463.58,9495.04,2367.51798346
2020-05-29,9494.8,9591.88,9330.01,9423.84,7839.81685716
2020-05-30,9700.32,9705.6,9520.23,9557.36,2447.75629427
2020-05-31,9445.83,9615.0,9417.42,9548.99,1956.32971644
2020-06-01,10208.96,10237.6,10037.6,10092.78,9730.74402735
2020-06-02,10092.78,10185.61,9285.39,9522.46,20056.22154976
2020-06-03,9495.45,9695.0,9385.22,9668.07,9360.23830571
2020-06-04,9791.96,9848.97,9751.41,9783.71,1306.81750844
2020-06-05,9785.1,9855.0,9589.04,9613.21,10773.72386042
2020-06-06,9670.28,9717.16,9625.12,9677.1,840.18315273
2020-06-07,9750.12,9783.42,9706.86,9738.01,1523.64230819
2020-06-08,9781.51,9886.0,9567.33,9679.36,3088.06711715
2020-06-09,9679.3,9845.0,9620.36,9779.41,6369.84510765
2020-06-10,9894.35,9973.25,9856.4,9898.01,2936.44839457
2020-06-11,9898.0,9898.01,9050.71,9268.16,20263.89733656
2020-06-12,9347.3,9552.87,9300.0,9464.17,8780.79463389
2020-06-13,9404.4,9494.45,9346.0,9475.0,3493.04405094
2020-06-14,9328.63,9359.85,9114.0,9179.64,3359.09676628
2020-06-15,9179.65,9499.0,8895.01,9427.86,14226.97787507
2020-06-16,9526.25,9536.61,9415.0,9457.28,1606.2897633
2020-06-17,9457.51,9463.0,9391.75,9401.93,997.23337543
2020-06-18,9376.14,9376.14,9229.0,9294.53,1986.36262811
2020-06-19,9294.53,9430.0,9242.0,9301.91,5714.01941731
2020-06-20,9309.69,9391.71,9161.0,9355.74,5336.19800353
2020-06-21,9286.14,9413.46,9267.58,9399.61,1396.53281026
2020-06-22,9401.86,9792.0,9400.0,9690.74,10045.08217229
2020-06-23,9623.56,9662.84,9614.44,9650.01,1069.84927355
2020-06-24,9285.94,9295.61,8979.07,9103.69,5974.3739458
2020-06-25,9242.98,9291.73,9176.01,9246.95,1537.96123717
2020-06-26,9246.88,9262.32,9027.62,9155.42,9107.35084983
2020-06-27,9002.38,9005.93,8931.77,8960.4,1126.40170301
2020-06-28,9113.23,9140.52,9077.53,9105.02,1107.55568764
2020-06-29,9188.79,9201.0,9153.4,9156.44,1156.31956013
2020-06-30,9135.91,9164.7,9088.0,9149.53,1394.640003
2020-07-01,9239.41,9265.0,9221.79,9239.43,922.15597208
2020-07-02,9091.98,9125.34,9067.88,9093.86,1468.3424804
2020-07-03,9093.86,9126.12,9036.74,9063.87,6258.26245269
2020-07-04,9138.51,9145.0,9115.5,9125.65,409.10139272
2020-07-05,9074.37,9120.0,9061.59,9093.54,1082.4843792
2020-07-06,9343.31,9379.34,9251.02,9280.01,1588.9104254
2020-07-07,9253.94,9321.25,9232.2,9264.66,1693.58453369
2020-07-08,9435.28,9446.62,9359.53,9385.63,1226.22890355
2020-07-09,9386.24,9432.16,9154.79,9236.95,7138.82338801
2020-07-10,9139.25,9322.23,9120.0,9291.05,5350.22103337
2020-07-11,9255.38,9278.0,9182.35,9235.0,2688.06148969
2020-07-12,9303.38,9323.99,9262.67,9266.26,1614.52304615
2020-07-13,9236.91,9239.68,9141.45,9185.03,2104.1678607
2020-07-14,9256.94,9273.98,9223.0,9241.51,1036.84884185
2020-07-15,9190.8,9216.02,9171.0,9197.0,1120.27916243
2020-07-16,9130.93,9138.35,9100.0,9110.27,973.14772261
2020-07-17,9110.27,9182.99,9054.99,9154.29,5355.28669514
2020-07-18,9145.62,9210.0,9126.91,9175.85,3072.66366747
2020-07-19,9214.01,9223.51,9174.71,9179.3,663.5021683
2020-07-20,9161.05,9199.5,9157.04,9177.04,866.66753511
2020-07-21,9394.14,9398.46,9350.8,9352.26,1158.74174469
2020-07-22,9536.2,9549.94,9485.98,9513.87,2275.18570506
2020-07-23,9513.88,9686.0,9450.04,9613.24,10507.32064084
2020-07-24,9544.02,9645.55,9475.7,9551.21,8084.61428346
2020-07-25,9711.79,9713.25,9661.35,9677.84,981.38090373
2020-07-26,9941.0,10333.0,9935.0,10218.24,6296.90504165
2020-07-27,10218.24,11420.0,10129.7,11048.91,33738.49635751
2020-07-28,11061.51,11200.0,10575.0,10934.23,18840.24043276
2020-07-29,10951.76,11350.0,10920.01,11110.12,15426.56678096
2020-07-30,11115.99,11148.28,10975.0,11067.62,1948.13593561
2020-07-31,11067.63,11460.0,11044.49,11351.62,13697.89858665
2020-08-01,11810.07,12134.29,10546.15,11181.02,10591.07082314
2020-08-02,11182.6,11426.55,10931.81,11068.54,15005.51588182
2020-08-03,11233.16,11417.11,11222.0,11319.07,2337.0015144
2020-08-04,11197.05,11265.74,11073.7,11253.61,1926.66000627
2020-08-05,11253.61,11798.87,11230.55,11756.75,14246.56799281
2020-08-06,11773.89,11920.0,11749.42,11823.86,2685.70557743
2020-08-07,11823.85,11852.37,11350.0,11606.52,20413.80841211
2020-08-08,11773.24,11810.24,11600.0,11700.03,1534.23611539
2020-08-09,11688.25,12086.22,11688.25,12000.0,6621.14952043
2020-08-10,11899.87,11943.0,11808.76,11830.96,2435.23449859
2020-08-11,11388.88,11413.67,11220.24,11307.77,2157.756164
2020-08-12,11566.44,11662.72,11536.51,11555.83,2319.56118615
2020-08-13,11555.83,11802.09,11274.14,11795.95,12924.8155226
2020-08-14,11739.98,11865.97,11651.24,11779.0,10838.46280554
2020-08-15,11860.02,11940.0,11782.29,11900.68,1665.70141175
2020-08-16,11918.84,11940.0,11775.0,11813.02,1969.7074488
2020-08-17,12303.98,12400.0,12227.13,12253.11,2905.48858106
2020-08-18,11954.22,12024.83,11654.15,11763.71,4368.84149857
2020-08-19,11763.71,11915.41,11569.0,11758.87,11722.75316346
2020-08-20,11864.26,11884.99,11788.01,11871.94,2269.59075252
2020-08-21,11871.95,11872.73,11480.0,11529.22,12257.21661414
2020-08-22,11672.92,11695.75,11593.69,11609.35,1237.61026324
2020-08-23,11650.01,11690.29,11592.91,11679.94,940.86356217
2020-08-24,11753.26,11769.76,11651.85,11682.61,1414.54410139
2020-08-25,11680.4,11700.0,11102.73,11324.92,12567.94467266
2020-08-26,11463.27,11485.72,11367.31,11370.01,1678.03725259
2020-08-27,11370.0,11597.92,11125.0,11330.06,11659.57248861
2020-08-28,11394.58,11550.51,11365.0,11535.0,9079.33351867
2020-08-29,11474.3,11649.0,11463.87,11585.32,1511.91223993
2020-08-30,11716.0,11729.52,11655.0,11663.57,1136.96878174
2020-08-31,11655.0,11722.74,11525.09,11699.48,2325.05139414
2020-09-01,11924.22,11950.0,11827.0,11872.62,2112.66134628
2020-09-02,11395.49,11454.35,11282.0,11292.89,1837.93137889
2020-09-03,11290.59,11474.99,10005.0,10172.52,25325.63998486
2020-09-04,10482.07,10564.8,10378.67,10419.14,2405.87306452
2020-09-05,10419.0,10500.5,9831.32,10168.36,19389.87585362
2020-09-06,10258.67,10315.1,10162.06,10171.8,1207.65200406
2020-09-07,10375.0,10440.91,10242.89,10271.99,1727.46223123
2020-09-08,10272.28,10339.99,9819.83,10125.69,13702.84325065
2020-09-09,10076.82,10349.99,10060.89,10224.56,7827.28062539
2020-09-10,10387.43,10489.0,10239.03,10343.23,9089.74326811
2020-09-11,10394.41,10400.0,10328.0,10363.76,1297.19448289
2020-09-12,10363.94,10483.23,10276.19,10446.52,5197.63406538
2020-09-13,10336.76,10375.0,10253.0,10349.29,1738.96645982
2020-09-14,10678.41,10834.51,10655.17,10733.89,1745.91942405
2020-09-15,10733.91,10950.0,10613.18,10783.75,10739.08988776
2020-09-16,10957.06,11044.0,10850.87,10910.44,1897.04998723
2020-09-17,10943.99,10962.99,10881.4,10906.1,1284.20784955
2020-09-18,10906.09,11039.88,10813.0,10937.52,7158.27881587
2020-09-19,11081.09,11081.37,10902.33,10969.32,1486.34615915
2020-09-20,10920.94,10994.0,10896.03,10960.12,1210.52446749
2020-09-21,10960.12,10976.23,10180.0,10416.82,12922.63307752
2020-09-22,10463.48,10576.82,10356.92,10531.13,6076.3047269
2020-09-23,10237.41,10340.25,10192.56,10278.41,1284.26433158
2020-09-24,10740.0,10762.44,10657.0,10675.81,1117.80215024
2020-09-25,10675.8,10765.07,10551.0,10690.53,8566.08305501
2020-09-26,10730.0,10806.32,10721.75,10788.0,882.35443572
2020-09-27,10779.0,10956.11,10778.99,10896.85,1663.08730857
2020-09-28,10897.34,10947.07,10621.22,10695.55,6708.44118806
2020-09-29,10839.98,10847.0,10695.92,10748.95,1078.65536758
2020-09-30,10779.63,10857.22,10779.63,10806.01,1311.22465131
2020-10-01,10806.01,10931.98,10427.75,10617.63,11316.95310475
2020-10-02,10586.19,10600.0,10363.76,10573.12,8899.68663606
2020-10-03,10550.32,10580.0,10521.87,10570.74,560.46125404
2020-10-04,10570.74,10697.0,10567.68,10671.11,2984.02825404
2020-10-05,10796.97,10800.0,10746.72,10769.19,903.02608829
2020-10-06,10769.2,10769.41,10524.0,10602.66,6660.97917205
2020-10-07,10670.47,10674.88,10620.86,10634.01,801.18908436
2020-10-08,10634.01,10963.16,10532.11,10933.09,10410.79412184
2020-10-09,10877.61,11111.11,10834.49,11057.07,8431.52145907
2020-10-10,11408.46,11423.14,11235.16,11299.5,5454.57622957
2020-10-11,11374.01,11410.01,11352.0,11386.26,1123.13441674
2020-10-12,11535.46,11550.25,11421.04,11483.54,1672.52536579
2020-10-13,11428.22,11492.19,11370.08,11396.64,988.88166863
2020-10-14,11427.7,11428.58,11367.65,11399.32,1034.91251556
2020-10-15,11399.31,11641.38,11263.15,11509.34,7153.4106361
2020-10-16,11281.45,11402.15,11215.51,11328.95,6548.38525374
2020-10-17,11355.7,11421.0,11264.75,11367.89,2726.38240627
2020-10-18,11514.2,11544.44,11416.04,11445.49,1179.73982066
2020-10-19,11760.45,11769.99,11685.0,11728.52,1720.78502256
2020-10-20,11923.07,12322.82,11900.01,12289.75,4593.70500715
2020-10-21,12808.01,12958.95,12698.02,12762.58,4080.68745364
2020-10-22,12762.59,13200.0,12700.0,12987.02,15975.50305153
2020-10-23,12934.69,13037.0,12722.72,12937.09,7978.7886499
2020-10-24,13126.34,13361.0,13083.77,13321.5,2267.05831303
2020-10-25,13045.02,13144.44,12983.51,13120.01,1332.1436135
2020-10-26,13068.79,13139.0,13061.28,13134.99,1725.50760391
2020-10-27,13762.79,13863.87,13662.22,13756.03,3319.65864243
2020-10-28,13281.06,13319.14,13184.16,13243.94,2625.49114441
2020-10-29,13460.0,13687.82,13350.36,13435.46,2694.86094523
2020-10-30,13432.6,13679.76,13131.31,13571.51,12758.74770267
2020-10-31,13527.0,14098.92,13475.0,13804.81,8913.88033454
2020-11-01,13771.7,13840.0,13652.0,13700.62,1935.71687183
2020-11-02,13563.22,13649.0,13315.15,13374.56,3857.53074728
2020-11-03,14034.35,14057.56,13702.0,13804.32,4337.56835239
2020-11-04,14165.86,14390.0,14115.0,14330.88,3386.52651121
2020-11-05,14330.87,15775.0,14289.85,15608.21,27401.73415888
2020-11-06,15599.95,15779.24,15472.47,15579.9,3805.66034113
2020-11-07,15579.89,15603.23,14310.0,14834.09,18583.44000567
2020-11-08,15482.89,15623.61,15350.23,15484.52,3481.41964185
2020-11-09,15484.53,15856.9,14817.14,15342.25,18339.55939741
2020-11-10,15378.84,15481.06,15090.08,15315.03,10546.90181499
2020-11-11,15705.79,15795.0,15446.82,15763.99,3580.23366595
2020-11-12,15763.99,16370.89,15623.85,16310.81,17824.07019045
2020-11-13,16339.56,16339.6,16070.0,16180.01,1977.30748376
2020-11-14,16180.0,16223.37,15708.24,16082.01,7059.33399826
2020-11-15,15970.0,16150.99,15879.0,16125.97,1754.42079808
2020-11-16,16726.49,16844.0,16575.42,16634.0,3283.40776619
2020-11-17,17679.86,18488.0,17238.68,17639.68,10654.38219601
2020-11-18,17639.68,18282.3,17275.04,17782.91,20013.99304641
2020-11-19,17912.16,18193.29,17356.0,17821.58,12436.79699953
2020-11-20,18677.84,18980.0,18460.31,18672.97,4906.13318193
2020-11-21,18721.21,18773.56,18355.45,18526.4,3786.9888487
2020-11-22,18437.18,18534.8,18001.0,18462.33,4683.64035813
2020-11-23,18384.82,18550.0,18222.0,18350.13,3954.20402216
2020-11-24,18347.44,19469.0,18052.02,19172.84,22148.47261689
2020-11-25,18717.24,18915.48,17150.0,17929.59,10385.08037619
2020-11-26,17927.51,18028.02,16200.0,17170.0,24803.95041329
2020-11-27,17272.42,17323.96,16400.0,17153.95,18223.30179687
2020-11-28,16989.03,17933.25,16880.0,17739.85,10454.04547637
2020-11-29,18202.02,18640.0,18201.47,18539.96,4374.13865663
2020-11-30,19713.94,19727.0,19304.82,19490.88,5241.41310669
2020-12-01,19490.88,19915.14,18111.84,18782.97,21196.31295091
2020-12-02,19222.45,19300.0,18885.0,18929.44,2704.57503026
2020-12-03,19446.43,19546.46,19134.28,19214.37,2829.92848771
2020-12-04,19214.37,19464.06,18576.05,18658.1,13139.378795
2020-12-05,19158.96,19349.0,19113.14,19164.97,1813.76858755
2020-12-06,19163.12,19430.25,18878.0,19375.6,4727.80093976
2020-12-07,19247.86,19399.0,18901.0,19177.71,7100.39041256
2020-12-08,18316.22,18368.77,18005.01,18206.88,5175.4720446
2020-12-09,18546.55,18556.42,18306.25,18372.25,2464.82406683
2020-12-10,18257.18,18293.08,17721.09,17893.77,5913.42906916
2020-12-11,17893.67,18181.61,17580.0,18042.15,10818.73018507
2020-12-12,18821.28,18949.99,18730.0,18861.16,1722.69768365
2020-12-13,18861.15,19421.03,18861.15,19166.65,8712.23282128
2020-12-14,19272.37,19565.0,19051.27,19138.66,4469.27986382
2020-12-15,19443.19,19500.0,19300.0,19380.01,2720.23462869
2020-12-16,21360.5,22322.96,21252.01,22295.76,10155.18090247
2020-12-17,22297.77,23776.94,22057.19,22826.48,40957.41608687
2020-12-18,23138.89,23248.0,22941.15,22989.49,3149.26268468
2020-12-19,22989.49,24200.0,22770.0,23849.99,16909.29021787
2020-12-20,23476.51,24118.75,23310.0,23913.91,4911.99839609
2020-12-21,22729.4,23072.27,22501.0,22685.35,4350.78447893
2020-12-22,22685.9,23839.78,22380.05,23823.27,14113.09065837
2020-12-23,23507.44,24090.0,22600.0,23228.35,17646.57098737
2020-12-24,23718.61,23805.0,23416.0,23593.01,2227.22211041
2020-12-25,24704.71,25000.0,24490.01,24705.29,4512.79544227
2020-12-26,26482.64,26950.0,26435.85,26879.01,5688.03142445
2020-12-27,26879.0,28387.0,25786.05,26258.65,26090.67283081
2020-12-28,27039.39,27073.02,25833.73,26407.17,5545.0611482
2020-12-29,27366.35,28200.0,27366.34,28007.56,7588.87193042
2020-12-30,28897.42,29321.9,28181.05,28988.0,7781.80111638
2020-12-31,28990.08,29545.0,28751.82,29240.79,7125.97917884
2021-01-01,29413.29,29683.5,29039.0,29683.03,4431.83789359
2021-01-02,32222.88,34205.0,32008.62,33779.48,7955.01755846
2021-01-03,33082.83,33666.99,32453.37,32903.87,7401.19521466
2021-01-04,32020.22,32890.0,30020.0,30460.19,11908.47581233
2021-01-05,34043.91,35848.99,33352.54,35130.05,11648.27911569
2021-01-06,36859.26,37823.0,36511.51,37505.58,10013.72963072
2021-01-07,39510.55,39750.0,36579.0,38000.87,10491.71558376
